Time,WaterTank1InFlow,Tank1WaterLevel,Tank2WaterLevel,Tank2OutFlow,WaterTank2State,Tank2Puddle,Tank3OutFlow,Tank2.level,controllerwt3_valve
28.3,1,2.850473899,2.759677761,0.45169656,45.16965604,5.991706929,0,1.291419908,FALSE
28.35,0,2.849545281,2.765854862,0.452715426,45.27154265,5.991706929,0,1.309488181,FALSE
28.4,0,2.821455552,2.766748488,0.453539493,45.35394933,5.991706929,0,1.336647711,FALSE
28.45,1,2.811169076,2.76223706,0.452967154,45.29671539,5.991706929,0,1.354786543,FALSE
28.5,1,2.845381966,2.760880837,0.452184618,45.21846175,5.991706929,0,1.38196648,FALSE
28.55,1,2.861866833,2.76629993,0.452825027,45.28250268,5.991706929,0,1.400056474,FALSE
28.6,0,2.833017924,2.771266745,0.45421422,45.42142201,5.991706929,0,1.42722384,FALSE
28.65,0,2.817831788,2.768286348,0.454035156,45.40351565,5.991706929,0,1.445387779,FALSE
28.7,1,2.839126154,2.763120547,0.452914761,45.29147614,5.991706929,0,1.472630485,FALSE
28.75,1,2.857516331,2.766615211,0.453086815,45.30868154,5.991706929,0,1.49075081,FALSE
28.8,0,2.845712988,2.774525094,0.454618457,45.46184568,5.991706929,0,1.517935445,FALSE
28.85,0,2.828428296,2.773617288,0.454915991,45.49159912,5.991706929,0,1.536115078,FALSE
28.9,1,2.831327295,2.766783862,0.453895077,45.38950774,5.991706929,0,1.563409046,FALSE
28.95,1,2.852285712,2.767681668,0.453547494,45.35474944,5.991706929,0,1.581568252,FALSE
29,0,2.859953558,2.776107981,0.454770137,45.47701371,5.991706929,0,1.60878226,FALSE
29.05,0,2.839853355,2.778000279,0.455563611,45.55636108,5.991706929,0,1.62696899,FALSE
29.1,1,2.821474359,2.77238872,0.455001532,45.50015322,5.991706929,0,1.654300162,FALSE
29.15,1,2.845893945,2.76978745,0.454250799,45.42507993,5.991706929,0,1.672502097,FALSE
29.2,1,2.872070141,2.776351136,0.454839274,45.48392742,5.991706929,0,1.699759647,FALSE
29.25,0,2.852413809,2.781126026,0.455941274,45.59412741,5.991706929,0,1.717951257,FALSE
29.3,0,2.827934131,2.778238093,0.456029472,45.60294721,5.991706929,0,1.74530406,FALSE
29.35,1,2.837961809,2.773319475,0.455204805,45.52048049,5.991706929,0,1.763544945,FALSE
29.4,1,2.867518707,2.77646848,0.455061397,45.50613965,5.991706929,0,1.790859982,FALSE
29.45,0,2.866522421,2.782578922,0.456066904,45.60669043,5.991706929,0,1.809062916,FALSE
29.5,0,2.838331694,2.783373055,0.456871033,45.6871033,5.991706929,0,1.836423578,FALSE
29.55,1,2.82797822,2.778795628,0.456285467,45.62854674,5.991706929,0,1.854695739,FALSE
29.6,1,2.862091112,2.777340897,0.45548319,45.54831903,5.991706929,0,1.882074819,FALSE
29.65,1,2.878509644,2.782694644,0.456110504,45.61105043,5.991706929,0,1.900296821,FALSE
29.7,0,2.849561727,2.787563926,0.457480152,45.74801522,5.991706929,0,1.92766136,FALSE
29.75,0,2.834309912,2.78451883,0.457288123,45.72881229,5.991706929,0,1.945956001,FALSE
29.8,1,2.855506249,2.779256461,0.456148376,45.61483758,5.991706929,0,1.973393928,FALSE
29.85,1,2.873831397,2.782687066,0.456307592,45.63075925,5.991706929,0,1.991643663,FALSE
29.9,0,2.861930995,2.790501337,0.457820073,45.78200733,5.991706929,0,2.019021587,FALSE
29.95,0,2.844581919,2.789530106,0.458104897,45.81048974,5.991706929,0,2.037329349,FALSE
