time,Tank2OutFlow,Tank2.puddle,Tank3OutFlow,Tank2.level,wt3_valve
187.9,0.499306537,20.88283568,0,1.961100889,0
187.95,0.500274135,20.88283568,0,1.991060676,0
188,0.500692573,20.88283568,0,2.011068416,0
188.05,0.49972498,20.88283568,0,2.041108575,0
188.1,0.499306546,20.88283568,0,2.0611008,1
188.15,0.500274144,20.90216613,2.708211041,1.932464555,1
188.2,0.500692581,20.9150636,2.587841324,1.846573829,1
188.25,0.499724989,20.93333687,2.419516097,1.726464086,1
188.3,0.499306555,20.9448498,2.314863164,1.65178819,1
188.35,0.500274153,20.9611884,2.168444771,1.547310234,1
188.4,0.50069259,20.9715002,2.077500354,1.482416155,1
188.45,0.499724997,20.98616105,1.950332877,1.391674836,1
188.5,0.499306563,20.99543152,1.871257417,1.335249941,1
188.55,0.500274161,21.00863673,1.760614741,1.256300019,1
188.6,0.500692598,21.01700317,1.691903135,1.207270331,1
188.65,0.499725006,21.02894541,1.595833129,1.138718848,1
188.7,0.499306571,21.03652783,1.536083185,1.096083822,1
188.75,0.500274169,21.04737376,1.45247149,1.036422062,1
188.8,0.500692607,21.05427509,1.400558281,0.999378998,1
188.85,0.499725014,21.06416944,1.327984523,0.947593442,1
188.9,0.49930658,21.07048001,1.282836318,0.915377597,0
188.95,0.500274177,21.0709968,0,0.941061266,0
189,0.500692615,21.0709968,0,0.961069008,0
189.05,0.499725022,21.0709968,0,0.99110917,0
189.1,0.499306588,21.0709968,0,1.011101396,0
189.15,0.500274185,21.0709968,0,1.041061186,0
189.2,0.500692623,21.0709968,0,1.061068928,0
189.25,0.49972503,21.0709968,0,1.09110909,0
189.3,0.499306595,21.0709968,0,1.111101317,0
189.35,0.500274193,21.0709968,0,1.141061107,0
189.4,0.50069263,21.0709968,0,1.16106885,0
189.45,0.499725037,21.0709968,0,1.191109013,0
189.5,0.499306603,21.0709968,0,1.21110124,0
189.55,0.500274201,21.0709968,0,1.241061031,0
189.6,0.500692638,21.0709968,0,1.261068773,0
189.65,0.499725045,21.0709968,0,1.291108937,0
189.7,0.499306611,21.0709968,0,1.311101164,0
189.75,0.500274208,21.0709968,0,1.341060955,0
189.8,0.500692645,21.0709968,0,1.361068698,0
189.85,0.499725052,21.0709968,0,1.391108862,0
189.9,0.499306618,21.0709968,0,1.41110109,0
189.95,0.500274215,21.0709968,0,1.441060881,0
190,0.500692653,21.0709968,0,1.461068625,0
190.05,0.499725059,21.0709968,0,1.491108789,0
190.1,0.499306625,21.0709968,0,1.511101017,0
190.15,0.500274223,21.0709968,0,1.541060809,0
190.2,0.50069266,21.0709968,0,1.561068553,0
190.25,0.499725067,21.0709968,0,1.591108718,0
190.3,0.499306632,21.0709968,0,1.611100945,0
190.35,0.50027423,21.0709968,0,1.641060738,0
190.4,0.500692667,21.0709968,0,1.661068482,0
190.45,0.499725073,21.0709968,0,1.691108647,0
190.5,0.499306639,21.0709968,0,1.711100876,0
190.55,0.500274237,21.0709968,0,1.741060669,0
190.6,0.500692674,21.0709968,0,1.761068413,0
190.65,0.49972508,21.0709968,0,1.791108578,0
190.7,0.499306646,21.0709968,0,1.811100807,0
190.75,0.500274243,21.0709968,0,1.8410606,0
190.8,0.50069268,21.0709968,0,1.861068345,0
190.85,0.499725087,21.0709968,0,1.891108511,0
190.9,0.499306653,21.0709968,0,1.91110074,0
190.95,0.50027425,21.0709968,0,1.941060534,0
191,0.500692687,21.0709968,0,1.961068278,0
191.05,0.499725094,21.0709968,0,1.991108445,0
191.1,0.499306659,21.0709968,0,2.011100674,0
191.15,0.500274256,21.0709968,0,2.041060468,0
191.2,0.500692693,21.0709968,0,2.061068213,1
191.25,0.4997251,21.09015487,2.708277055,1.93251166,1
191.3,0.499306666,21.10293773,2.587882355,1.846603108,1
191.35,0.500274263,21.12104836,2.419445643,1.726413813,1
191.4,0.5006927,21.13245873,2.314817947,1.651755925,1
191.45,0.499725106,21.14865245,2.168511396,1.547357775,1
191.5,0.499306672,21.15887317,2.077541963,1.482445845,1
191.55,0.500274269,21.17340419,1.950262953,1.391624941,1
191.6,0.500692706,21.18259242,1.871212701,1.335218034,1
191.65,0.499725112,21.1956811,1.760681826,1.256347888,1
191.7,0.499306678,21.20397401,1.69194518,1.207300332,1
191.75,0.500274275,21.21581093,1.595763605,1.138669239,1
191.8,0.500692712,21.22332629,1.536038848,1.096052185,1
191.85,0.499725119,21.23407687,1.452538923,1.03647018,1
191.9,0.499306684,21.24091783,1.400600654,0.999409233,1
191.95,0.500274281,21.2507252,1.327915302,0.947544048,1
192,0.500692718,21.25698009,1.282792267,0.915346164,0
192.05,0.499725124,21.25749232,0,0.941110358,0
192.1,0.49930669,21.25749232,0,0.961102588,0
192.15,0.500274287,21.25749232,0,0.991062384,0
192.2,0.500692724,21.25749232,0,1.01107013,0
192.25,0.49972513,21.25749232,0,1.041110299,0
192.3,0.499306696,21.25749232,0,1.06110253,0
192.35,0.500274293,21.25749232,0,1.091062326,0
192.4,0.50069273,21.25749232,0,1.111070072,0
192.45,0.499725136,21.25749232,0,1.141110241,0
192.5,0.499306701,21.25749232,0,1.161102472,0
192.55,0.500274298,21.25749232,0,1.191062269,0
192.6,0.500692735,21.25749232,0,1.211070016,0
192.65,0.499725142,21.25749232,0,1.241110185,0
192.7,0.499306707,21.25749232,0,1.261102416,0
192.75,0.500274304,21.25749232,0,1.291062213,0
192.8,0.500692741,21.25749232,0,1.31106996,0
192.85,0.499725147,21.25749232,0,1.34111013,0
192.9,0.499306712,21.25749232,0,1.361102361,0
192.95,0.500274309,21.25749232,0,1.391062158,0
193,0.500692746,21.25749232,0,1.411069905,0
193.05,0.499725152,21.25749232,0,1.441110075,0
193.1,0.499306718,21.25749232,0,1.461102307,0
193.15,0.500274315,21.25749232,0,1.491062105,0
193.2,0.500692752,21.25749232,0,1.511069852,0
193.25,0.499725158,21.25749232,0,1.541110022,0
193.3,0.499306723,21.25749232,0,1.561102254,0
193.35,0.50027432,21.25749232,0,1.591062052,0
193.4,0.500692757,21.25749232,0,1.6110698,0
193.45,0.499725163,21.25749232,0,1.64110997,0
193.5,0.499306728,21.25749232,0,1.661102202,0
193.55,0.500274325,21.25749232,0,1.691062,0
193.6,0.500692762,21.25749232,0,1.711069748,0
193.65,0.499725168,21.25749232,0,1.741109919,0
193.7,0.499306733,21.25749232,0,1.761102151,0
193.75,0.50027433,21.25749232,0,1.79106195,0
193.8,0.500692767,21.25749232,0,1.811069698,0
193.85,0.499725173,21.25749232,0,1.841109869,0
193.9,0.499306738,21.25749232,0,1.861102101,0
193.95,0.500274335,21.25749232,0,1.8910619,0
194,0.500692772,21.25749232,0,1.911069648,0
194.05,0.499725178,21.25749232,0,1.94110982,0
194.1,0.499306743,21.25749232,0,1.961102052,0
194.15,0.50027434,21.25749232,0,1.991061852,0
194.2,0.500692777,21.25749232,0,2.0110696,0
194.25,0.499725183,21.25749232,0,2.041109772,0
194.3,0.499306748,21.25749232,0,2.061102004,1
194.35,0.500274345,21.2764824,2.708212617,1.93246568,1
194.4,0.500692781,21.28915311,2.587842824,1.8465749,1
194.45,0.499725187,21.30710557,2.419517493,1.726465081,1
194.5,0.499306752,21.31841666,2.314864494,1.651789139,1
194.55,0.500274349,21.33446917,2.16844601,1.547311118,1
194.6,0.500692786,21.34460064,2.077501537,1.482416999,1
194.65,0.499725192,21.35900541,1.950333979,1.391675622,1
194.7,0.499306757,21.36811413,1.87125847,1.335250692,1
194.75,0.500274354,21.38108917,1.760615725,1.256300721,1
194.8,0.50069279,21.38930993,1.691904076,1.207271002,1
194.85,0.499725196,21.40104443,1.595834009,1.138719476,1
194.9,0.499306761,21.40849506,1.536084028,1.096084424,1
194.95,0.500274358,21.41915264,1.45247228,1.036422626,1
195,0.500692795,21.42593422,1.400559038,0.999379538,1
195.05,0.499725201,21.43565703,1.327985235,0.947593949,1
195.1,0.499306766,21.44185827,1.282837001,0.915378085,0
195.15,0.500274363,21.44236611,0,0.941061762,0
195.2,0.500692799,21.44236611,0,0.961069511,0
195.25,0.499725205,21.44236611,0,0.991109684,0
195.3,0.49930677,21.44236611,0,1.011101918,0
195.35,0.500274367,21.44236611,0,1.041061719,0
195.4,0.500692803,21.44236611,0,1.061069468,0
195.45,0.499725209,21.44236611,0,1.091109642,0
195.5,0.499306774,21.44236611,0,1.111101875,0
195.55,0.500274371,21.44236611,0,1.141061676,0
195.6,0.500692808,21.44236611,0,1.161069426,0
195.65,0.499725213,21.44236611,0,1.1911096,0
195.7,0.499306779,21.44236611,0,1.211101834,0
195.75,0.500274375,21.44236611,0,1.241061635,0
195.8,0.500692812,21.44236611,0,1.261069385,0
195.85,0.499725218,21.44236611,0,1.291109559,0
195.9,0.499306783,21.44236611,0,1.311101793,0
195.95,0.500274379,21.44236611,0,1.341061594,0
196,0.500692816,21.44236611,0,1.361069344,0
196.05,0.499725222,21.44236611,0,1.391109518,0
196.1,0.499306787,21.44236611,0,1.411101753,0
196.15,0.500274383,21.44236611,0,1.441061555,0
196.2,0.50069282,21.44236611,0,1.461069305,0
196.25,0.499725225,21.44236611,0,1.491109479,0
196.3,0.49930679,21.44236611,0,1.511101713,0
196.35,0.500274387,21.44236611,0,1.541061515,0
196.4,0.500692823,21.44236611,0,1.561069266,0
196.45,0.499725229,21.44236611,0,1.59110944,0
196.5,0.499306794,21.44236611,0,1.611101675,0
196.55,0.500274391,21.44236611,0,1.641061477,0
196.6,0.500692827,21.44236611,0,1.661069227,0
196.65,0.499725233,21.44236611,0,1.691109402,0
196.7,0.499306798,21.44236611,0,1.711101637,0
